,Origin_Airport,Destination_Airport,Departure_Time,Arrival_Time,Airline,Duration,Date,Price
738,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
739,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
740,SGN,HAN,12:30 PM,2:40 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
741,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
742,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
743,SGN,HAN,2:40 PM,4:50 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
744,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
745,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
746,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-14,"₫2,322,200"
747,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
748,SGN,HAN,8:50 PM,11:00 PM,VietJet Air,2 hr 10 min,2024-06-14,"₫2,322,200"
749,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-14,"₫2,340,000"
750,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-14,"₫2,340,000"
751,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-14,"₫2,340,000"
752,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-14,"₫2,340,000"
753,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-14,"₫2,344,000"
754,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-14,"₫2,344,000"
755,SGN,HAN,12:25 AM,2:30 AM,Vietravel Airlines,2 hr 5 min,2024-06-15,"₫1,574,840"
756,SGN,HAN,5:45 AM,7:50 AM,Vietravel Airlines,2 hr 5 min,2024-06-15,"₫1,726,040"
757,SGN,HAN,11:40 PM,1:50 AM+1,Bamboo Airways,2 hr 10 min,2024-06-15,"₫1,739,000"
758,SGN,HAN,9:30 AM,11:35 AM,Vietnam Airlines,2 hr 5 min,2024-06-15,"₫2,134,000"
759,SGN,HAN,6:50 PM,9:15 PM,Vietravel Airlines,2 hr 25 min,2024-06-15,"₫1,726,040"
760,SGN,HAN,9:55 PM,12:05 AM+1,VietJet Air,2 hr 10 min,2024-06-15,"₫1,803,800"
761,SGN,HAN,10:20 PM,12:10 AM+1,VietJet Air,1 hr 50 min,2024-06-15,"₫1,803,800"
762,SGN,HAN,7:30 PM,9:40 PM,Vietnam Airlines,2 hr 10 min,2024-06-15,"₫1,929,000"
763,SGN,HAN,8:00 PM,10:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫1,929,000"
764,SGN,HAN,9:00 PM,11:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫1,929,000"
765,SGN,HAN,9:30 PM,11:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫1,929,000"
766,SGN,HAN,10:00 PM,12:10 AM+1,Vietnam Airlines,2 hr 10 min,2024-06-15,"₫1,929,000"
767,SGN,HAN,10:30 PM,12:50 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-15,"₫1,929,000"
768,SGN,HAN,11:00 PM,1:20 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-15,"₫1,929,000"
769,SGN,HAN,5:25 AM,7:35 AM,Bamboo Airways,2 hr 10 min,2024-06-15,"₫1,933,000"
770,SGN,HAN,8:35 PM,10:45 PM,Bamboo Airways,2 hr 10 min,2024-06-15,"₫1,933,000"
771,SGN,HAN,4:55 AM,7:10 AM,VietJet Air,2 hr 15 min,2024-06-15,"₫1,976,600"
772,SGN,HAN,5:25 AM,7:35 AM,VietJet Air,2 hr 10 min,2024-06-15,"₫1,976,600"
773,SGN,HAN,6:00 AM,8:10 AM,VietJet Air,2 hr 10 min,2024-06-15,"₫1,976,600"
774,SGN,HAN,7:45 AM,9:55 AM,Bamboo Airways,2 hr 10 min,2024-06-15,"₫2,117,000"
775,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-15,"₫2,117,000"
776,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-15,"₫2,117,000"
777,SGN,HAN,5:00 AM,7:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
778,SGN,HAN,8:00 AM,10:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
779,SGN,HAN,9:00 AM,11:20 AM,Vietnam Airlines,2 hr 20 min,2024-06-15,"₫2,134,000"
780,SGN,HAN,10:00 AM,12:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
781,SGN,HAN,11:00 AM,1:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
782,SGN,HAN,12:00 PM,2:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
783,SGN,HAN,1:00 PM,3:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
784,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
785,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
786,SGN,HAN,3:30 PM,5:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
787,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
788,SGN,HAN,4:40 PM,7:10 PM,Vietnam Airlines,2 hr 30 min,2024-06-15,"₫2,134,000"
789,SGN,HAN,5:00 PM,7:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
790,SGN,HAN,5:30 PM,7:35 PM,Vietnam Airlines,2 hr 5 min,2024-06-15,"₫2,134,000"
791,SGN,HAN,6:00 PM,8:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
792,SGN,HAN,7:00 PM,9:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,134,000"
793,SGN,HAN,8:45 PM,10:50 PM,Vietnam Airlines,2 hr 5 min,2024-06-15,"₫2,134,000"
794,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
795,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
796,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
797,SGN,HAN,2:40 PM,4:50 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
798,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
799,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
800,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-15,"₫2,138,600"
801,SGN,HAN,6:00 PM,8:21 PM,VietJet Air,2 hr 21 min,2024-06-15,"₫2,138,600"
802,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,138,600"
803,SGN,HAN,7:00 AM,9:10 AM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,322,200"
804,SGN,HAN,8:45 AM,11:00 AM,VietJet Air,2 hr 15 min,2024-06-15,"₫2,322,200"
805,SGN,HAN,9:45 AM,11:55 AM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,322,200"
806,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-15,"₫2,322,200"
807,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,340,000"
808,SGN,HAN,6:00 AM,8:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-15,"₫2,523,000"
809,SGN,HAN,5:45 AM,7:50 AM,Vietravel Airlines,2 hr 5 min,2024-06-16,"₫1,726,040"
810,SGN,HAN,5:25 AM,7:35 AM,Bamboo Airways,2 hr 10 min,2024-06-16,"₫1,933,000"
811,SGN,HAN,10:00 AM,12:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
812,SGN,HAN,10:30 PM,12:50 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-16,"₫1,929,000"
813,SGN,HAN,11:00 PM,1:20 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-16,"₫1,929,000"
814,SGN,HAN,6:50 PM,9:10 PM,Vietravel Airlines,2 hr 20 min,2024-06-16,"₫1,931,240"
815,SGN,HAN,11:15 PM,1:25 AM+1,Bamboo Airways,2 hr 10 min,2024-06-16,"₫1,933,000"
816,SGN,HAN,9:55 PM,12:05 AM+1,VietJet Air,2 hr 10 min,2024-06-16,"₫1,976,600"
817,SGN,HAN,10:20 PM,12:10 AM+1,VietJet Air,1 hr 50 min,2024-06-16,"₫1,976,600"
818,SGN,HAN,10:50 PM,1:00 AM+1,VietJet Air,2 hr 10 min,2024-06-16,"₫1,976,600"
819,SGN,HAN,11:00 PM,1:10 AM+1,VietJet Air,2 hr 10 min,2024-06-16,"₫1,976,600"
820,SGN,HAN,7:45 AM,9:55 AM,Bamboo Airways,2 hr 10 min,2024-06-16,"₫2,117,000"
821,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-16,"₫2,117,000"
822,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-16,"₫2,117,000"
823,SGN,HAN,8:35 PM,10:45 PM,Bamboo Airways,2 hr 10 min,2024-06-16,"₫2,117,000"
824,SGN,HAN,5:00 AM,7:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
825,SGN,HAN,6:00 AM,8:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
826,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
827,SGN,HAN,8:00 AM,10:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
828,SGN,HAN,9:00 AM,11:20 AM,Vietnam Airlines,2 hr 20 min,2024-06-16,"₫2,134,000"
829,SGN,HAN,11:00 AM,1:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
830,SGN,HAN,12:00 PM,2:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
831,SGN,HAN,1:00 PM,3:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
832,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
833,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
834,SGN,HAN,3:30 PM,5:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
835,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
836,SGN,HAN,8:45 PM,10:50 PM,Vietnam Airlines,2 hr 5 min,2024-06-16,"₫2,134,000"
837,SGN,HAN,8:55 PM,11:15 PM,Vietnam Airlines,2 hr 20 min,2024-06-16,"₫2,134,000"
838,SGN,HAN,9:30 PM,11:40 PM,Vietnam Airlines,2 hr 10 min,2024-06-16,"₫2,134,000"
839,SGN,HAN,9:30 PM,11:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,134,000"
840,SGN,HAN,10:00 PM,12:10 AM+1,Vietnam Airlines,2 hr 10 min,2024-06-16,"₫2,134,000"
841,SGN,HAN,4:55 AM,7:10 AM,VietJet Air,2 hr 15 min,2024-06-16,"₫2,138,600"
842,SGN,HAN,5:25 AM,7:35 AM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,138,600"
843,SGN,HAN,6:00 AM,8:10 AM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,138,600"
844,SGN,HAN,6:40 AM,8:50 AM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,138,600"
845,SGN,HAN,7:00 AM,9:10 AM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
846,SGN,HAN,8:45 AM,11:00 AM,VietJet Air,2 hr 15 min,2024-06-16,"₫2,322,200"
847,SGN,HAN,9:45 AM,11:55 AM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
848,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
849,SGN,HAN,11:00 AM,1:10 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
850,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
851,SGN,HAN,1:10 PM,3:20 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
852,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
853,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
854,SGN,HAN,2:40 PM,4:50 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
855,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
856,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
857,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-16,"₫2,322,200"
858,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
859,SGN,HAN,8:50 PM,11:00 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,322,200"
860,SGN,HAN,5:00 PM,7:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,340,000"
861,SGN,HAN,5:30 PM,7:35 PM,Vietnam Airlines,2 hr 5 min,2024-06-16,"₫2,340,000"
862,SGN,HAN,6:00 PM,8:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,340,000"
863,SGN,HAN,7:00 PM,9:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,340,000"
864,SGN,HAN,7:30 PM,9:40 PM,Vietnam Airlines,2 hr 10 min,2024-06-16,"₫2,340,000"
865,SGN,HAN,8:00 PM,10:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-16,"₫2,340,000"
866,SGN,HAN,5:40 PM,7:50 PM,VietJet Air,2 hr 10 min,2024-06-16,"₫2,516,600"
867,SGN,HAN,4:40 PM,7:10 PM,Vietnam Airlines,2 hr 30 min,2024-06-16,"₫2,523,000"
868,SGN,HAN,5:45 AM,7:50 AM,Vietravel Airlines,2 hr 5 min,2024-06-17,"₫1,574,840"
869,SGN,HAN,5:25 AM,7:35 AM,Bamboo Airways,2 hr 10 min,2024-06-17,"₫1,739,000"
870,SGN,HAN,6:25 AM,8:30 AM,Vietnam Airlines,2 hr 5 min,2024-06-17,"₫1,929,000"
871,SGN,HAN,10:30 PM,12:50 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-17,"₫1,724,000"
872,SGN,HAN,11:00 PM,1:20 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-17,"₫1,724,000"
873,SGN,HAN,6:50 PM,9:10 PM,Vietravel Airlines,2 hr 20 min,2024-06-17,"₫1,726,040"
874,SGN,HAN,9:55 PM,12:05 AM+1,Bamboo Airways,2 hr 10 min,2024-06-17,"₫1,739,000"
875,SGN,HAN,10:15 PM,12:25 AM+1,VietJet Air,2 hr 10 min,2024-06-17,"₫1,803,800"
876,SGN,HAN,10:15 PM,12:25 AM+1,VietJet Air,2 hr 10 min,2024-06-17,"₫1,803,800"
877,SGN,HAN,10:20 PM,12:10 AM+1,VietJet Air,1 hr 50 min,2024-06-17,"₫1,803,800"
878,SGN,HAN,11:00 PM,1:10 AM+1,VietJet Air,2 hr 10 min,2024-06-17,"₫1,803,800"
879,SGN,HAN,5:00 AM,7:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫1,929,000"
880,SGN,HAN,5:30 AM,7:50 AM,Vietnam Airlines,2 hr 20 min,2024-06-17,"₫1,929,000"
881,SGN,HAN,6:00 AM,8:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫1,929,000"
882,SGN,HAN,8:45 PM,10:50 PM,Vietnam Airlines,2 hr 5 min,2024-06-17,"₫1,929,000"
883,SGN,HAN,9:00 PM,11:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫1,929,000"
884,SGN,HAN,9:30 PM,11:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫1,929,000"
885,SGN,HAN,10:00 PM,12:10 AM+1,Vietnam Airlines,2 hr 10 min,2024-06-17,"₫1,929,000"
886,SGN,HAN,7:45 AM,9:55 AM,Bamboo Airways,2 hr 10 min,2024-06-17,"₫1,933,000"
887,SGN,HAN,8:35 PM,10:45 PM,Bamboo Airways,2 hr 10 min,2024-06-17,"₫1,933,000"
888,SGN,HAN,4:55 AM,7:10 AM,VietJet Air,2 hr 15 min,2024-06-17,"₫1,976,600"
889,SGN,HAN,5:25 AM,7:35 AM,VietJet Air,2 hr 10 min,2024-06-17,"₫1,976,600"
890,SGN,HAN,6:00 AM,8:10 AM,VietJet Air,2 hr 10 min,2024-06-17,"₫1,976,600"
891,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-17,"₫2,117,000"
892,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-17,"₫2,117,000"
893,SGN,HAN,6:15 PM,8:25 PM,Bamboo Airways,2 hr 10 min,2024-06-17,"₫2,117,000"
894,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
895,SGN,HAN,8:00 AM,10:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
896,SGN,HAN,9:00 AM,11:20 AM,Vietnam Airlines,2 hr 20 min,2024-06-17,"₫2,134,000"
897,SGN,HAN,9:30 AM,11:35 AM,Vietnam Airlines,2 hr 5 min,2024-06-17,"₫2,134,000"
898,SGN,HAN,10:00 AM,12:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
899,SGN,HAN,11:00 AM,1:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
900,SGN,HAN,1:00 PM,3:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
901,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
902,SGN,HAN,3:30 PM,5:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
903,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
904,SGN,HAN,4:40 PM,7:10 PM,Vietnam Airlines,2 hr 30 min,2024-06-17,"₫2,134,000"
905,SGN,HAN,5:00 PM,7:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
906,SGN,HAN,5:30 PM,7:35 PM,Vietnam Airlines,2 hr 5 min,2024-06-17,"₫2,134,000"
907,SGN,HAN,6:00 PM,8:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
908,SGN,HAN,7:00 PM,9:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
909,SGN,HAN,7:35 PM,9:40 PM,Vietnam Airlines,2 hr 5 min,2024-06-17,"₫2,134,000"
910,SGN,HAN,8:00 PM,10:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,134,000"
911,SGN,HAN,12:10 PM,2:20 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
912,SGN,HAN,12:30 PM,2:40 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
913,SGN,HAN,1:20 PM,3:30 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
914,SGN,HAN,1:50 PM,4:00 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
915,SGN,HAN,2:40 PM,4:50 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
916,SGN,HAN,3:30 PM,5:40 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
917,SGN,HAN,4:35 PM,6:45 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
918,SGN,HAN,7:40 PM,9:50 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
919,SGN,HAN,8:50 PM,11:00 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,138,600"
920,SGN,HAN,7:00 AM,9:10 AM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,322,200"
921,SGN,HAN,8:45 AM,11:00 AM,VietJet Air,2 hr 15 min,2024-06-17,"₫2,322,200"
922,SGN,HAN,9:30 AM,11:40 AM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,322,200"
923,SGN,HAN,9:45 AM,11:55 AM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,322,200"
924,SGN,HAN,10:10 AM,12:20 PM,VietJet Air,2 hr 10 min,2024-06-17,"₫2,322,200"
925,SGN,HAN,4:50 PM,6:55 PM,VietJet Air,2 hr 5 min,2024-06-17,"₫2,322,200"
926,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,340,000"
927,SGN,HAN,12:00 PM,2:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-17,"₫2,523,000"
928,SGN,HAN,5:45 AM,7:50 AM,Vietravel Airlines,2 hr 5 min,2024-06-18,"₫1,726,040"
929,SGN,HAN,11:40 PM,1:50 AM+1,Bamboo Airways,2 hr 10 min,2024-06-18,"₫1,739,000"
930,SGN,HAN,6:25 AM,8:30 AM,Vietnam Airlines,2 hr 5 min,2024-06-18,"₫1,929,000"
931,SGN,HAN,10:30 PM,12:50 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-18,"₫1,724,000"
932,SGN,HAN,11:00 PM,1:20 AM+1,Vietnam Airlines,2 hr 20 min,2024-06-18,"₫1,724,000"
933,SGN,HAN,9:55 PM,12:05 AM+1,VietJet Air,2 hr 10 min,2024-06-18,"₫1,803,800"
934,SGN,HAN,10:15 PM,12:25 AM+1,VietJet Air,2 hr 10 min,2024-06-18,"₫1,803,800"
935,SGN,HAN,10:20 PM,12:10 AM+1,VietJet Air,1 hr 50 min,2024-06-18,"₫1,803,800"
936,SGN,HAN,10:50 PM,1:00 AM+1,VietJet Air,2 hr 10 min,2024-06-18,"₫1,803,800"
937,SGN,HAN,11:00 PM,1:10 AM+1,VietJet Air,2 hr 10 min,2024-06-18,"₫1,803,800"
938,SGN,HAN,5:00 AM,7:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫1,929,000"
939,SGN,HAN,5:30 AM,7:50 AM,Vietnam Airlines,2 hr 20 min,2024-06-18,"₫1,929,000"
940,SGN,HAN,6:00 AM,8:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫1,929,000"
941,SGN,HAN,8:45 PM,10:50 PM,Vietnam Airlines,2 hr 5 min,2024-06-18,"₫1,929,000"
942,SGN,HAN,9:00 PM,11:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫1,929,000"
943,SGN,HAN,9:30 PM,11:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫1,929,000"
944,SGN,HAN,10:00 PM,12:10 AM+1,Vietnam Airlines,2 hr 10 min,2024-06-18,"₫1,929,000"
945,SGN,HAN,6:50 PM,9:10 PM,Vietravel Airlines,2 hr 20 min,2024-06-18,"₫1,931,240"
946,SGN,HAN,7:45 AM,9:55 AM,Bamboo Airways,2 hr 10 min,2024-06-18,"₫1,933,000"
947,SGN,HAN,1:35 PM,3:45 PM,Bamboo Airways,2 hr 10 min,2024-06-18,"₫1,933,000"
948,SGN,HAN,4:55 AM,7:10 AM,VietJet Air,2 hr 15 min,2024-06-18,"₫1,976,600"
949,SGN,HAN,5:25 AM,7:35 AM,VietJet Air,2 hr 10 min,2024-06-18,"₫1,976,600"
950,SGN,HAN,6:00 AM,8:10 AM,VietJet Air,2 hr 10 min,2024-06-18,"₫1,976,600"
951,SGN,HAN,6:40 AM,8:50 AM,VietJet Air,2 hr 10 min,2024-06-18,"₫1,976,600"
952,SGN,HAN,5:25 AM,7:35 AM,Bamboo Airways,2 hr 10 min,2024-06-18,"₫2,117,000"
953,SGN,HAN,3:15 PM,5:25 PM,Bamboo Airways,2 hr 10 min,2024-06-18,"₫2,117,000"
954,SGN,HAN,7:00 AM,9:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
955,SGN,HAN,8:00 AM,10:15 AM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
956,SGN,HAN,9:00 AM,11:20 AM,Vietnam Airlines,2 hr 20 min,2024-06-18,"₫2,134,000"
957,SGN,HAN,9:30 AM,11:35 AM,Vietnam Airlines,2 hr 5 min,2024-06-18,"₫2,134,000"
958,SGN,HAN,10:00 AM,12:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
959,SGN,HAN,11:00 AM,1:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
960,SGN,HAN,12:00 PM,2:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
961,SGN,HAN,1:00 PM,3:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
962,SGN,HAN,2:00 PM,4:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
963,SGN,HAN,3:00 PM,5:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
964,SGN,HAN,3:30 PM,5:35 PM,Vietnam Airlines,2 hr 5 min,2024-06-18,"₫2,134,000"
965,SGN,HAN,3:30 PM,5:45 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
966,SGN,HAN,4:00 PM,6:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
967,SGN,HAN,4:40 PM,7:10 PM,Vietnam Airlines,2 hr 30 min,2024-06-18,"₫2,134,000"
968,SGN,HAN,5:00 PM,7:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
969,SGN,HAN,5:30 PM,7:35 PM,Vietnam Airlines,2 hr 5 min,2024-06-18,"₫2,134,000"
970,SGN,HAN,6:00 PM,8:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
971,SGN,HAN,7:00 PM,9:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
972,SGN,HAN,7:30 PM,9:40 PM,Vietnam Airlines,2 hr 10 min,2024-06-18,"₫2,134,000"
973,SGN,HAN,8:00 PM,10:15 PM,Vietnam Airlines,2 hr 15 min,2024-06-18,"₫2,134,000"
